Random iter;Vector Size;ResultDOT fp64;ResultDOT fp32;ResultDOT Acc<fp64, fp64>;ResultDOT Acc<fp64, fp32>;ResultDOT Acc<fp32, fp32>;ResultCUBLAS DOT fp64;ResultCUBLAS DOT fp32
9;121000000;3.0249269221334182e+07;3.0249256000000000e+07;3.0249269221334200e+07;3.0249269221266493e+07;3.0249256000000000e+07;3.0249269221334219e+07;3.0249270000000000e+07
0;123000000;3.0749181043259386e+07;3.0749178000000000e+07;3.0749181043259379e+07;3.0749181043252178e+07;3.0749176000000000e+07;3.0749181043259330e+07;3.0749182000000000e+07
1;123000000;3.0749365025444932e+07;3.0749340000000000e+07;3.0749365025444966e+07;3.0749365025434487e+07;3.0749338000000000e+07;3.0749365025444902e+07;3.0749364000000000e+07
2;123000000;3.0749623023929119e+07;3.0749648000000000e+07;3.0749623023929130e+07;3.0749623023874551e+07;3.0749646000000000e+07;3.0749623023929127e+07;3.0749620000000000e+07
3;123000000;3.0748072462549847e+07;3.0748092000000000e+07;3.0748072462549828e+07;3.0748072462499108e+07;3.0748094000000000e+07;3.0748072462549806e+07;3.0748072000000000e+07
4;123000000;3.0748769242061235e+07;3.0748788000000000e+07;3.0748769242061224e+07;3.0748769241999883e+07;3.0748786000000000e+07;3.0748769242061269e+07;3.0748770000000000e+07
5;123000000;3.0748287737278316e+07;3.0748290000000000e+07;3.0748287737278298e+07;3.0748287737224933e+07;3.0748294000000000e+07;3.0748287737278398e+07;3.0748288000000000e+07
6;123000000;3.0748681523015790e+07;3.0748636000000000e+07;3.0748681523015805e+07;3.0748681522955146e+07;3.0748638000000000e+07;3.0748681523015831e+07;3.0748682000000000e+07
7;123000000;3.0749117101344470e+07;3.0749092000000000e+07;3.0749117101344485e+07;3.0749117101304933e+07;3.0749094000000000e+07;3.0749117101344462e+07;3.0749116000000000e+07
8;123000000;3.0748393689680055e+07;3.0748394000000000e+07;3.0748393689680055e+07;3.0748393689634204e+07;3.0748392000000000e+07;3.0748393689679980e+07;3.0748392000000000e+07
9;123000000;3.0749467879199862e+07;3.0749448000000000e+07;3.0749467879199877e+07;3.0749467879149031e+07;3.0749452000000000e+07;3.0749467879199952e+07;3.0749468000000000e+07
0;125000000;3.1249251459889941e+07;3.1249252000000000e+07;3.1249251459889945e+07;3.1249251459892958e+07;3.1249248000000000e+07;3.1249251459889919e+07;3.1249252000000000e+07
1;125000000;3.1249085552431885e+07;3.1249102000000000e+07;3.1249085552431852e+07;3.1249085552428372e+07;3.1249104000000000e+07;3.1249085552431814e+07;3.1249084000000000e+07
2;125000000;3.1249800751744699e+07;3.1249850000000000e+07;3.1249800751744676e+07;3.1249800751703575e+07;3.1249850000000000e+07;3.1249800751744781e+07;3.1249800000000000e+07
3;125000000;3.1248758354029533e+07;3.1248782000000000e+07;3.1248758354029555e+07;3.1248758353971608e+07;3.1248780000000000e+07;3.1248758354029469e+07;3.1248756000000000e+07
4;125000000;3.1248752813046645e+07;3.1248734000000000e+07;3.1248752813046642e+07;3.1248752812969040e+07;3.1248736000000000e+07;3.1248752813046649e+07;3.1248752000000000e+07
5;125000000;3.1248612541378416e+07;3.1248658000000000e+07;3.1248612541378394e+07;3.1248612541329931e+07;3.1248660000000000e+07;3.1248612541378450e+07;3.1248612000000000e+07
6;125000000;3.1249008574077599e+07;3.1248966000000000e+07;3.1249008574077584e+07;3.1249008574018423e+07;3.1248964000000000e+07;3.1249008574077629e+07;3.1249008000000000e+07
7;125000000;3.1248531355012208e+07;3.1248552000000000e+07;3.1248531355012182e+07;3.1248531354961660e+07;3.1248546000000000e+07;3.1248531355012164e+07;3.1248532000000000e+07
8;125000000;3.1248405133148994e+07;3.1248412000000000e+07;3.1248405133149002e+07;3.1248405133132048e+07;3.1248412000000000e+07;3.1248405133148879e+07;3.1248404000000000e+07
9;125000000;3.1249244705974624e+07;3.1249260000000000e+07;3.1249244705974635e+07;3.1249244705939703e+07;3.1249260000000000e+07;3.1249244705974706e+07;3.1249244000000000e+07
0;127000000;3.1749355205709096e+07;3.1749384000000000e+07;3.1749355205709092e+07;3.1749355205704261e+07;3.1749382000000000e+07;3.1749355205709107e+07;3.1749356000000000e+07
1;127000000;3.1749262466485664e+07;3.1749310000000000e+07;3.1749262466485679e+07;3.1749262466468249e+07;3.1749314000000000e+07;3.1749262466485649e+07;3.1749262000000000e+07
2;127000000;3.1749508261907466e+07;3.1749532000000000e+07;3.1749508261907466e+07;3.1749508261848848e+07;3.1749528000000000e+07;3.1749508261907481e+07;3.1749506000000000e+07
3;127000000;3.1748785816963010e+07;3.1748792000000000e+07;3.1748785816963032e+07;3.1748785816936295e+07;3.1748794000000000e+07;3.1748785816962995e+07;3.1748786000000000e+07
4;127000000;3.1748423547875762e+07;3.1748426000000000e+07;3.1748423547875758e+07;3.1748423547830764e+07;3.1748420000000000e+07;3.1748423547875784e+07;3.1748424000000000e+07
5;127000000;3.1748862276098367e+07;3.1748884000000000e+07;3.1748862276098371e+07;3.1748862276033439e+07;3.1748882000000000e+07;3.1748862276098277e+07;3.1748862000000000e+07
6;127000000;3.1748669482776571e+07;3.1748648000000000e+07;3.1748669482776582e+07;3.1748669482702307e+07;3.1748644000000000e+07;3.1748669482776523e+07;3.1748670000000000e+07
7;127000000;3.1748653190950777e+07;3.1748616000000000e+07;3.1748653190950744e+07;3.1748653190893792e+07;3.1748620000000000e+07;3.1748653190950818e+07;3.1748654000000000e+07
8;127000000;3.1748439804272424e+07;3.1748430000000000e+07;3.1748439804272428e+07;3.1748439804246027e+07;3.1748430000000000e+07;3.1748439804272436e+07;3.1748440000000000e+07
9;127000000;3.1749247525864609e+07;3.1749258000000000e+07;3.1749247525864638e+07;3.1749247525823195e+07;3.1749264000000000e+07;3.1749247525864579e+07;3.1749250000000000e+07
0;129000000;3.2248930208720364e+07;3.2248936000000000e+07;3.2248930208720367e+07;3.2248930208682597e+07;3.2248936000000000e+07;3.2248930208720386e+07;3.2248930000000000e+07
1;129000000;3.2249239899195872e+07;3.2249258000000000e+07;3.2249239899195839e+07;3.2249239899191663e+07;3.2249264000000000e+07;3.2249239899195895e+07;3.2249240000000000e+07
2;129000000;3.2249063418182328e+07;3.2249074000000000e+07;3.2249063418182295e+07;3.2249063418132450e+07;3.2249068000000000e+07;3.2249063418182276e+07;3.2249062000000000e+07
3;129000000;3.2249114541465096e+07;3.2249112000000000e+07;3.2249114541465126e+07;3.2249114541444197e+07;3.2249120000000000e+07;3.2249114541465066e+07;3.2249112000000000e+07
4;129000000;3.2248876042156223e+07;3.2248860000000000e+07;3.2248876042156208e+07;3.2248876042095959e+07;3.2248860000000000e+07;3.2248876042156301e+07;3.2248876000000000e+07
5;129000000;3.2249129476331100e+07;3.2249146000000000e+07;3.2249129476331096e+07;3.2249129476262234e+07;3.2249144000000000e+07;3.2249129476331078e+07;3.2249128000000000e+07
6;129000000;3.2249089578876365e+07;3.2249078000000000e+07;3.2249089578876380e+07;3.2249089578802217e+07;3.2249078000000000e+07;3.2249089578876331e+07;3.2249088000000000e+07
7;129000000;3.2248730677801307e+07;3.2248696000000000e+07;3.2248730677801341e+07;3.2248730677738182e+07;3.2248694000000000e+07;3.2248730677801341e+07;3.2248732000000000e+07
8;129000000;3.2248219812373441e+07;3.2248202000000000e+07;3.2248219812373430e+07;3.2248219812330637e+07;3.2248202000000000e+07;3.2248219812373523e+07;3.2248218000000000e+07
9;129000000;3.2249199745370820e+07;3.2249190000000000e+07;3.2249199745370843e+07;3.2249199745351430e+07;3.2249190000000000e+07;3.2249199745370835e+07;3.2249200000000000e+07
0;131000000;3.2749225209364031e+07;3.2749238000000000e+07;3.2749225209364012e+07;3.2749225209330179e+07;3.2749242000000000e+07;3.2749225209363997e+07;3.2749224000000000e+07
1;131000000;3.2749233171019848e+07;3.2749222000000000e+07;3.2749233171019830e+07;3.2749233171004951e+07;3.2749218000000000e+07;3.2749233171019822e+07;3.2749232000000000e+07
2;131000000;3.2749294146887466e+07;3.2749256000000000e+07;3.2749294146887477e+07;3.2749294146832462e+07;3.2749252000000000e+07;3.2749294146887582e+07;3.2749294000000000e+07
3;131000000;3.2748830760305289e+07;3.2748844000000000e+07;3.2748830760305315e+07;3.2748830760270353e+07;3.2748842000000000e+07;3.2748830760305263e+07;3.2748832000000000e+07
4;131000000;3.2749355192266259e+07;3.2749364000000000e+07;3.2749355192266271e+07;3.2749355192228831e+07;3.2749362000000000e+07;3.2749355192266267e+07;3.2749354000000000e+07
5;131000000;3.2748727426003505e+07;3.2748746000000000e+07;3.2748727426003490e+07;3.2748727425968394e+07;3.2748740000000000e+07;3.2748727426003441e+07;3.2748728000000000e+07
6;131000000;3.2749092757754929e+07;3.2749086000000000e+07;3.2749092757754914e+07;3.2749092757672947e+07;3.2749082000000000e+07;3.2749092757754955e+07;3.2749092000000000e+07
7;131000000;3.2748428783140540e+07;3.2748426000000000e+07;3.2748428783140529e+07;3.2748428783062156e+07;3.2748426000000000e+07;3.2748428783140544e+07;3.2748428000000000e+07
8;131000000;3.2748386651624024e+07;3.2748374000000000e+07;3.2748386651624005e+07;3.2748386651590396e+07;3.2748374000000000e+07;3.2748386651623979e+07;3.2748386000000000e+07
9;131000000;3.2749138440085523e+07;3.2749110000000000e+07;3.2749138440085538e+07;3.2749138440052368e+07;3.2749102000000000e+07;3.2749138440085508e+07;3.2749138000000000e+07
0;133000000;3.3249092813313685e+07;3.3249114000000000e+07;3.3249092813313704e+07;3.3249092813259978e+07;3.3249110000000000e+07;3.3249092813313678e+07;3.3249096000000000e+07
1;133000000;3.3248851928528570e+07;3.3248824000000000e+07;3.3248851928528551e+07;3.3248851928491820e+07;3.3248826000000000e+07;3.3248851928528566e+07;3.3248852000000000e+07
2;133000000;3.3249404766814306e+07;3.3249396000000000e+07;3.3249404766814303e+07;3.3249404766764864e+07;3.3249394000000000e+07;3.3249404766814388e+07;3.3249404000000000e+07
3;133000000;3.3248293980230447e+07;3.3248274000000000e+07;3.3248293980230447e+07;3.3248293980200853e+07;3.3248274000000000e+07;3.3248293980230421e+07;3.3248296000000000e+07
4;133000000;3.3249485653866045e+07;3.3249482000000000e+07;3.3249485653866015e+07;3.3249485653832328e+07;3.3249482000000000e+07;3.3249485653866034e+07;3.3249484000000000e+07
5;133000000;3.3249214608880281e+07;3.3249218000000000e+07;3.3249214608880289e+07;3.3249214608828939e+07;3.3249222000000000e+07;3.3249214608880199e+07;3.3249212000000000e+07
6;133000000;3.3249369701058332e+07;3.3249370000000000e+07;3.3249369701058339e+07;3.3249369700976804e+07;3.3249374000000000e+07;3.3249369701058339e+07;3.3249372000000000e+07
7;133000000;3.3249100905438062e+07;3.3249128000000000e+07;3.3249100905438062e+07;3.3249100905355509e+07;3.3249132000000000e+07;3.3249100905438103e+07;3.3249102000000000e+07
8;133000000;3.3248069451689899e+07;3.3248048000000000e+07;3.3248069451689873e+07;3.3248069451624762e+07;3.3248050000000000e+07;3.3248069451689884e+07;3.3248070000000000e+07
9;133000000;3.3248891711750198e+07;3.3248872000000000e+07;3.3248891711750153e+07;3.3248891711712219e+07;3.3248872000000000e+07;3.3248891711750172e+07;3.3248892000000000e+07
0;135000000;3.3748926682323813e+07;3.3748908000000000e+07;3.3748926682323836e+07;3.3748926682267845e+07;3.3748912000000000e+07;3.3748926682323858e+07;3.3748924000000000e+07
1;135000000;3.3749075383187793e+07;3.3749072000000000e+07;3.3749075383187838e+07;3.3749075383141652e+07;3.3749068000000000e+07;3.3749075383187890e+07;3.3749072000000000e+07
2;135000000;3.3749082313863464e+07;3.3749084000000000e+07;3.3749082313863464e+07;3.3749082313795336e+07;3.3749084000000000e+07;3.3749082313863471e+07;3.3749084000000000e+07
3;135000000;3.3748515946051061e+07;3.3748492000000000e+07;3.3748515946051031e+07;3.3748515946021281e+07;3.3748488000000000e+07;3.3748515946051046e+07;3.3748516000000000e+07
4;135000000;3.3749112527181737e+07;3.3749136000000000e+07;3.3749112527181745e+07;3.3749112527149186e+07;3.3749128000000000e+07;3.3749112527181752e+07;3.3749112000000000e+07
5;135000000;3.3749518537414134e+07;3.3749532000000000e+07;3.3749518537414148e+07;3.3749518537386052e+07;3.3749536000000000e+07;3.3749518537414171e+07;3.3749520000000000e+07
6;135000000;3.3749094782373659e+07;3.3749108000000000e+07;3.3749094782373652e+07;3.3749094782310531e+07;3.3749100000000000e+07;3.3749094782373622e+07;3.3749096000000000e+07
7;135000000;3.3748861928836189e+07;3.3748888000000000e+07;3.3748861928836197e+07;3.3748861928754553e+07;3.3748884000000000e+07;3.3748861928836271e+07;3.3748864000000000e+07
8;135000000;3.3747903738734215e+07;3.3747904000000000e+07;3.3747903738734193e+07;3.3747903738671541e+07;3.3747908000000000e+07;3.3747903738734245e+07;3.3747904000000000e+07
9;135000000;3.3749298429406181e+07;3.3749296000000000e+07;3.3749298429406151e+07;3.3749298429373376e+07;3.3749304000000000e+07;3.3749298429406181e+07;3.3749296000000000e+07
0;137000000;3.4249226890595898e+07;3.4249188000000000e+07;3.4249226890595883e+07;3.4249226890527375e+07;3.4249180000000000e+07;3.4249226890595913e+07;3.4249224000000000e+07
1;137000000;3.4248925265662119e+07;3.4248928000000000e+07;3.4248925265662096e+07;3.4248925265614405e+07;3.4248932000000000e+07;3.4248925265662149e+07;3.4248928000000000e+07
2;137000000;3.4249051320295535e+07;3.4249092000000000e+07;3.4249051320295557e+07;3.4249051320216574e+07;3.4249096000000000e+07;3.4249051320295438e+07;3.4249048000000000e+07
3;137000000;3.4248631646570884e+07;3.4248616000000000e+07;3.4248631646570951e+07;3.4248631646547213e+07;3.4248620000000000e+07;3.4248631646570995e+07;3.4248632000000000e+07
4;137000000;3.4248632653617173e+07;3.4248636000000000e+07;3.4248632653617181e+07;3.4248632653583348e+07;3.4248636000000000e+07;3.4248632653617211e+07;3.4248632000000000e+07
5;137000000;3.4249711632137045e+07;3.4249708000000000e+07;3.4249711632137015e+07;3.4249711632115245e+07;3.4249708000000000e+07;3.4249711632136993e+07;3.4249712000000000e+07
6;137000000;3.4249567868655466e+07;3.4249532000000000e+07;3.4249567868655421e+07;3.4249567868593901e+07;3.4249528000000000e+07;3.4249567868655458e+07;3.4249568000000000e+07
7;137000000;3.4249028540689781e+07;3.4249064000000000e+07;3.4249028540689804e+07;3.4249028540601388e+07;3.4249056000000000e+07;3.4249028540689945e+07;3.4249032000000000e+07
8;137000000;3.4248570040440045e+07;3.4248580000000000e+07;3.4248570040440120e+07;3.4248570040372752e+07;3.4248580000000000e+07;3.4248570040440053e+07;3.4248568000000000e+07
9;137000000;3.4248703884248994e+07;3.4248696000000000e+07;3.4248703884249032e+07;3.4248703884184569e+07;3.4248680000000000e+07;3.4248703884248987e+07;3.4248704000000000e+07
0;139000000;3.4749691585399181e+07;3.4749676000000000e+07;3.4749691585399181e+07;3.4749691585293695e+07;3.4749680000000000e+07;3.4749691585399121e+07;3.4749692000000000e+07
1;139000000;3.4748951718253344e+07;3.4748968000000000e+07;3.4748951718253240e+07;3.4748951718186148e+07;3.4748956000000000e+07;3.4748951718253247e+07;3.4748952000000000e+07
2;139000000;3.4749372817297563e+07;3.4749440000000000e+07;3.4749372817297600e+07;3.4749372817211404e+07;3.4749436000000000e+07;3.4749372817297488e+07;3.4749372000000000e+07
3;139000000;3.4748327080230720e+07;3.4748336000000000e+07;3.4748327080230661e+07;3.4748327080174640e+07;3.4748336000000000e+07;3.4748327080230683e+07;3.4748324000000000e+07
4;139000000;3.4748926592819698e+07;3.4748904000000000e+07;3.4748926592819661e+07;3.4748926592779763e+07;3.4748908000000000e+07;3.4748926592819735e+07;3.4748928000000000e+07
5;139000000;3.4749201240988873e+07;3.4749164000000000e+07;3.4749201240988947e+07;3.4749201240963340e+07;3.4749164000000000e+07;3.4749201240988851e+07;3.4749200000000000e+07
6;139000000;3.4749658931612857e+07;3.4749636000000000e+07;3.4749658931612827e+07;3.4749658931578055e+07;3.4749644000000000e+07;3.4749658931612834e+07;3.4749660000000000e+07
7;139000000;3.4748955011698559e+07;3.4748956000000000e+07;3.4748955011698492e+07;3.4748955011634678e+07;3.4748972000000000e+07;3.4748955011698589e+07;3.4748952000000000e+07
8;139000000;3.4748161394334845e+07;3.4748176000000000e+07;3.4748161394334786e+07;3.4748161394258596e+07;3.4748176000000000e+07;3.4748161394334778e+07;3.4748160000000000e+07
9;139000000;3.4749021075338870e+07;3.4749024000000000e+07;3.4749021075338833e+07;3.4749021075291827e+07;3.4749024000000000e+07;3.4749021075338915e+07;3.4749020000000000e+07
0;141000000;3.5249527951002285e+07;3.5249552000000000e+07;3.5249527951002285e+07;3.5249527950914934e+07;3.5249552000000000e+07;3.5249527951002307e+07;3.5249524000000000e+07
1;141000000;3.5249354490785368e+07;3.5249324000000000e+07;3.5249354490785368e+07;3.5249354490704544e+07;3.5249340000000000e+07;3.5249354490785301e+07;3.5249356000000000e+07
2;141000000;3.5249109123875245e+07;3.5249108000000000e+07;3.5249109123875253e+07;3.5249109123793833e+07;3.5249112000000000e+07;3.5249109123875231e+07;3.5249104000000000e+07
3;141000000;3.5248328354979739e+07;3.5248356000000000e+07;3.5248328354979731e+07;3.5248328354919404e+07;3.5248360000000000e+07;3.5248328354979739e+07;3.5248328000000000e+07
4;141000000;3.5249062067897186e+07;3.5249020000000000e+07;3.5249062067897201e+07;3.5249062067858920e+07;3.5249028000000000e+07;3.5249062067897201e+07;3.5249064000000000e+07
5;141000000;3.5249047167839073e+07;3.5249028000000000e+07;3.5249047167839050e+07;3.5249047167813957e+07;3.5249040000000000e+07;3.5249047167839058e+07;3.5249048000000000e+07
6;141000000;3.5249911270064592e+07;3.5249896000000000e+07;3.5249911270064555e+07;3.5249911270017222e+07;3.5249884000000000e+07;3.5249911270064503e+07;3.5249912000000000e+07
7;141000000;3.5249599679761119e+07;3.5249612000000000e+07;3.5249599679761119e+07;3.5249599679705106e+07;3.5249608000000000e+07;3.5249599679761112e+07;3.5249600000000000e+07
8;141000000;3.5248380376979150e+07;3.5248424000000000e+07;3.5248380376979195e+07;3.5248380376908191e+07;3.5248444000000000e+07;3.5248380376979098e+07;3.5248380000000000e+07
9;141000000;3.5249275671255365e+07;3.5249308000000000e+07;3.5249275671255402e+07;3.5249275671190731e+07;3.5249320000000000e+07;3.5249275671255462e+07;3.5249276000000000e+07
0;143000000;3.5749303872058712e+07;3.5749348000000000e+07;3.5749303872058697e+07;3.5749303871982090e+07;3.5749352000000000e+07;3.5749303872058719e+07;3.5749304000000000e+07
1;143000000;3.5749541795291841e+07;3.5749560000000000e+07;3.5749541795291826e+07;3.5749541795191213e+07;3.5749544000000000e+07;3.5749541795291767e+07;3.5749540000000000e+07
2;143000000;3.5749165591697231e+07;3.5749152000000000e+07;3.5749165591697231e+07;3.5749165591591366e+07;3.5749156000000000e+07;3.5749165591697171e+07;3.5749160000000000e+07
3;143000000;3.5748677084523767e+07;3.5748704000000000e+07;3.5748677084523700e+07;3.5748677084465131e+07;3.5748716000000000e+07;3.5748677084523723e+07;3.5748676000000000e+07
4;143000000;3.5748377372054815e+07;3.5748352000000000e+07;3.5748377372054763e+07;3.5748377371988364e+07;3.5748360000000000e+07;3.5748377372054718e+07;3.5748376000000000e+07
5;143000000;3.5749159496113352e+07;3.5749156000000000e+07;3.5749159496113420e+07;3.5749159496080004e+07;3.5749152000000000e+07;3.5749159496113323e+07;3.5749160000000000e+07
6;143000000;3.5749587890402876e+07;3.5749556000000000e+07;3.5749587890402913e+07;3.5749587890365928e+07;3.5749568000000000e+07;3.5749587890402846e+07;3.5749584000000000e+07
7;143000000;3.5749564532829747e+07;3.5749540000000000e+07;3.5749564532829776e+07;3.5749564532787651e+07;3.5749540000000000e+07;3.5749564532829762e+07;3.5749564000000000e+07
8;143000000;3.5748559443691671e+07;3.5748596000000000e+07;3.5748559443691671e+07;3.5748559443640329e+07;3.5748596000000000e+07;3.5748559443691686e+07;3.5748560000000000e+07
9;143000000;3.5749093075910784e+07;3.5749096000000000e+07;3.5749093075910769e+07;3.5749093075839095e+07;3.5749096000000000e+07;3.5749093075910896e+07;3.5749096000000000e+07
0;145000000;3.6249318012286790e+07;3.6249328000000000e+07;3.6249318012286797e+07;3.6249318012218803e+07;3.6249332000000000e+07;3.6249318012286767e+07;3.6249320000000000e+07
1;145000000;3.6249288911583349e+07;3.6249344000000000e+07;3.6249288911583357e+07;3.6249288911491692e+07;3.6249352000000000e+07;3.6249288911583327e+07;3.6249288000000000e+07
2;145000000;3.6249580945436440e+07;3.6249564000000000e+07;3.6249580945436448e+07;3.6249580945308909e+07;3.6249560000000000e+07;3.6249580945436366e+07;3.6249580000000000e+07
3;145000000;3.6248307749492072e+07;3.6248304000000000e+07;3.6248307749492057e+07;3.6248307749427080e+07;3.6248296000000000e+07;3.6248307749492019e+07;3.6248308000000000e+07
4;145000000;3.6248585717994325e+07;3.6248620000000000e+07;3.6248585717994347e+07;3.6248585717933632e+07;3.6248628000000000e+07;3.6248585717994347e+07;3.6248588000000000e+07
5;145000000;3.6249430088912614e+07;3.6249436000000000e+07;3.6249430088912629e+07;3.6249430088881917e+07;3.6249432000000000e+07;3.6249430088912614e+07;3.6249432000000000e+07
6;145000000;3.6249319551350832e+07;3.6249380000000000e+07;3.6249319551350765e+07;3.6249319551307134e+07;3.6249388000000000e+07;3.6249319551350854e+07;3.6249320000000000e+07
7;145000000;3.6249630219401903e+07;3.6249656000000000e+07;3.6249630219401866e+07;3.6249630219357118e+07;3.6249660000000000e+07;3.6249630219401881e+07;3.6249632000000000e+07
8;145000000;3.6248856895621330e+07;3.6248884000000000e+07;3.6248856895621322e+07;3.6248856895576708e+07;3.6248880000000000e+07;3.6248856895621397e+07;3.6248856000000000e+07
9;145000000;3.6248987568869397e+07;3.6248980000000000e+07;3.6248987568869382e+07;3.6248987568806209e+07;3.6248988000000000e+07;3.6248987568869375e+07;3.6248984000000000e+07
0;147000000;3.6749339781242281e+07;3.6749292000000000e+07;3.6749339781242251e+07;3.6749339781180285e+07;3.6749292000000000e+07;3.6749339781242251e+07;3.6749340000000000e+07
1;147000000;3.6749143955109403e+07;3.6749152000000000e+07;3.6749143955109350e+07;3.6749143955027528e+07;3.6749156000000000e+07;3.6749143955109432e+07;3.6749144000000000e+07
2;147000000;3.6749614914291017e+07;3.6749596000000000e+07;3.6749614914291009e+07;3.6749614914156102e+07;3.6749596000000000e+07;3.6749614914290965e+07;3.6749616000000000e+07
3;147000000;3.6748495532056592e+07;3.6748488000000000e+07;3.6748495532056570e+07;3.6748495531966574e+07;3.6748492000000000e+07;3.6748495532056510e+07;3.6748496000000000e+07
4;147000000;3.6749043890175059e+07;3.6749128000000000e+07;3.6749043890175022e+07;3.6749043890109867e+07;3.6749128000000000e+07;3.6749043890175149e+07;3.6749044000000000e+07
5;147000000;3.6748781573130131e+07;3.6748788000000000e+07;3.6748781573130101e+07;3.6748781573070854e+07;3.6748792000000000e+07;3.6748781573130153e+07;3.6748780000000000e+07
6;147000000;3.6749516491814882e+07;3.6749544000000000e+07;3.6749516491814852e+07;3.6749516491766363e+07;3.6749544000000000e+07;3.6749516491814926e+07;3.6749516000000000e+07
7;147000000;3.6749252422789864e+07;3.6749304000000000e+07;3.6749252422789924e+07;3.6749252422758639e+07;3.6749304000000000e+07;3.6749252422789924e+07;3.6749252000000000e+07
8;147000000;3.6749153801472642e+07;3.6749140000000000e+07;3.6749153801472642e+07;3.6749153801450558e+07;3.6749152000000000e+07;3.6749153801472664e+07;3.6749152000000000e+07
9;147000000;3.6749369091417328e+07;3.6749404000000000e+07;3.6749369091417313e+07;3.6749369091359772e+07;3.6749396000000000e+07;3.6749369091417387e+07;3.6749372000000000e+07
0;149000000;3.7249173767404072e+07;3.7249172000000000e+07;3.7249173767404109e+07;3.7249173767320648e+07;3.7249164000000000e+07;3.7249173767404042e+07;3.7249176000000000e+07
1;149000000;3.7249274383937620e+07;3.7249280000000000e+07;3.7249274383937582e+07;3.7249274383857653e+07;3.7249288000000000e+07;3.7249274383937538e+07;3.7249276000000000e+07
2;149000000;3.7249309494719952e+07;3.7249272000000000e+07;3.7249309494720019e+07;3.7249309494589545e+07;3.7249276000000000e+07;3.7249309494720004e+07;3.7249312000000000e+07
3;149000000;3.7248628609311633e+07;3.7248672000000000e+07;3.7248628609311678e+07;3.7248628609199561e+07;3.7248680000000000e+07;3.7248628609311603e+07;3.7248632000000000e+07
4;149000000;3.7248573124857061e+07;3.7248600000000000e+07;3.7248573124857090e+07;3.7248573124777697e+07;3.7248604000000000e+07;3.7248573124857053e+07;3.7248576000000000e+07
5;149000000;3.7248926664430127e+07;3.7248896000000000e+07;3.7248926664430119e+07;3.7248926664380968e+07;3.7248904000000000e+07;3.7248926664430156e+07;3.7248924000000000e+07
6;149000000;3.7249528678423531e+07;3.7249516000000000e+07;3.7249528678423487e+07;3.7249528678380109e+07;3.7249516000000000e+07;3.7249528678423494e+07;3.7249528000000000e+07
7;149000000;3.7249231827681549e+07;3.7249256000000000e+07;3.7249231827681549e+07;3.7249231827629097e+07;3.7249256000000000e+07;3.7249231827681594e+07;3.7249232000000000e+07
8;149000000;3.7248941085916549e+07;3.7248900000000000e+07;3.7248941085916556e+07;3.7248941085881568e+07;3.7248896000000000e+07;3.7248941085916579e+07;3.7248936000000000e+07
9;149000000;3.7249795601442508e+07;3.7249836000000000e+07;3.7249795601442508e+07;3.7249795601407215e+07;3.7249836000000000e+07;3.7249795601442590e+07;3.7249796000000000e+07
0;151000000;3.7749225874469928e+07;3.7749208000000000e+07;3.7749225874469951e+07;3.7749225874419332e+07;3.7749232000000000e+07;3.7749225874469943e+07;3.7749228000000000e+07
1;151000000;3.7749343453910828e+07;3.7749384000000000e+07;3.7749343453910865e+07;3.7749343453842558e+07;3.7749376000000000e+07;3.7749343453910805e+07;3.7749344000000000e+07
2;151000000;3.7749348276097126e+07;3.7749336000000000e+07;3.7749348276097104e+07;3.7749348275965385e+07;3.7749340000000000e+07;3.7749348276097149e+07;3.7749348000000000e+07
3;151000000;3.7748992912789464e+07;3.7749024000000000e+07;3.7748992912789442e+07;3.7748992912681244e+07;3.7749012000000000e+07;3.7748992912789524e+07;3.7748992000000000e+07
4;151000000;3.7748944615601145e+07;3.7748992000000000e+07;3.7748944615601145e+07;3.7748944615500458e+07;3.7748992000000000e+07;3.7748944615601197e+07;3.7748944000000000e+07
5;151000000;3.7749036692787319e+07;3.7749008000000000e+07;3.7749036692787312e+07;3.7749036692725107e+07;3.7749004000000000e+07;3.7749036692787446e+07;3.7749040000000000e+07
6;151000000;3.7749173322892599e+07;3.7749144000000000e+07;3.7749173322892599e+07;3.7749173322815724e+07;3.7749148000000000e+07;3.7749173322892547e+07;3.7749176000000000e+07
7;151000000;3.7749240944496438e+07;3.7749312000000000e+07;3.7749240944496460e+07;3.7749240944453180e+07;3.7749316000000000e+07;3.7749240944496468e+07;3.7749244000000000e+07
8;151000000;3.7748563679177389e+07;3.7748568000000000e+07;3.7748563679177411e+07;3.7748563679150961e+07;3.7748576000000000e+07;3.7748563679177381e+07;3.7748564000000000e+07
9;151000000;3.7750122513489164e+07;3.7750116000000000e+07;3.7750122513489157e+07;3.7750122513468161e+07;3.7750116000000000e+07;3.7750122513489172e+07;3.7750124000000000e+07
0;153000000;3.8249479222676888e+07;3.8249456000000000e+07;3.8249479222676888e+07;3.8249479222617827e+07;3.8249464000000000e+07;3.8249479222676873e+07;3.8249480000000000e+07
1;153000000;3.8248814596480288e+07;3.8248836000000000e+07;3.8248814596480317e+07;3.8248814596398838e+07;3.8248836000000000e+07;3.8248814596480221e+07;3.8248816000000000e+07
2;153000000;3.8249244364912331e+07;3.8249196000000000e+07;3.8249244364912346e+07;3.8249244364798740e+07;3.8249204000000000e+07;3.8249244364912331e+07;3.8249244000000000e+07
